tweet id, tweet, label
'382819137501659136',RT @samramuslim: #ZindaBhaag has done about PKR 4.5 million in opening weekend in #Pakistan. Via @hyzaidi. My review is here http://t.co/Dgâ€¦,on-topic
'382819139858870272',"More than 4,500 people have been killed since April in a surge of violence by insurgents in  #Iraq.   #Iran #Pakistan",Off-topic
'382819199414177792',RT @Aadii_: MT @oOol_JaLoOl: Pakistanion ... sudhar jaao. A msg from Nature. #Karachi #Earthquake,on-topic
'382819235749040129',"#earthquake: M 1.8, Central Alaska http://t.co/znHwIwb0Jd",on-topic
'382819259447267328',"ã€#USGS #Breakingã€‘ M 1.2, 37km ENE of Cantwell, Alaska http://t.co/9UmCYpjdAW #PastHour #12 #earthquake #tsunami #prayfromjapan",Off-topic
'382819348764577792',@HamidMirGEO I hardly swear but #MirHamidJaffar r a complete SOB &amp,on-topic
'382819349150461953',RT @druidlassy: New earthquake in Pakistan's #Balochistan  http://t.co/d8CfKbTKII The government/army HAS DENIED INTERNATIONAL AID! #Balochâ€¦,on-topic
'382819355035447296',RT @AhmedBukhatir: The #earthquake that hit #Pakistan on Tuesday unveiled a new island in the Arabian sea - Subhan Allah! http://t.co/QcFj4â€¦,on-topic
'382819355571937281',Another two islands emerge off coast http://t.co/iAI0mbVna2 via @zite #Earthquake,on-topic
'382819363184599040',RT @SaimaMohsin: #earthquake latest coming up LIVE on #CNN - death toll continues to rise as survivors face extreme heat with no water &amp,on-topic
'382819389768097792',"RT @UmarCheema1: 'I am the PM of a graveyard', was the famous line of AJK PM after 2005 #Earthquake that forced him into a tent office httpâ€¦",Off-topic
'382819401092706304',"RT @t3h_0wl: #Pakistan quake toll reaches 515, #insurgents hamper #aid efforts http://t.co/U3bfHTn0hK #earthquake",on-topic
'382819416033214464',Pak Army's rescue ops in #Balochistan  for earthquake victims are as commendable as public reps' neglect of it is shameful. #Earthquake,Off-topic
'382819416959758338',RT @MuhammadSaifB: #Balochistan @AFP VIDEO: Tens of thousands of survivors of Pakistans earthquake wait for help in soaring temperatures htâ€¦,on-topic
'382819430117675008',RT @pakistani_news: 6.7-magnitude quake strikes remote Kermadec Islands: WELLINGTON: A 6.7-magnitude earthquake st... http://t.co/OThMNFPvIâ€¦,Off-topic
'382819453362130944',RT @Liberationtech: MicroMappers Launched for #Pakistan Earthquake Response http://t.co/R9Z7WYK0X7 by @PatrickMeier,Off-topic
'382819460484067328',"#earthquake M 3.2, Hawaii region, Hawaii: September 30, 2013 19:13:24 GMT http://t.co/HdjvFf3aoG #alert",Off-topic
'382819486929526784',"RT @SBbugti: #Pakistani Army Denies Aid to #Balochistan Earth Quake Victims to Hide Abuse | Jezail.tv http://t.co/oxXEigJ841 â€¦""",Off-topic
'382819489512828928',"RT @AsimBajwaISPR: #Earthquake:many contacting to send relief items to affected people.Collection points made in Kci,Lhr, Rwp/ Isd.Detail râ€¦",on-topic
'382819523000143872',"RT @CNBCPAKISTAN: Details: 13 Yr Old Girl Found Dead At Sea View :: CNBC #Pakistan :: http://t.co/Mwgnvvx088 #Karachi, #Crime #News",on-topic
'382819534685491200',Toll in Quake in #Pakistan Rises Past 300 http://t.co/pnGpwrxdbg #Earthquake,Off-topic
'382819534761369600',RT @gulf_news: AFP reporting a new 6.8-magnitude earthquake has hit shattered #Pakistan region. http://t.co/js8VOvcGh5,Off-topic
'382819537588326400',#BREAKING: 6.8 magnitude #earthquake hits #Pakistan's #Balochistan region - #USGS http://t.co/hlWYlHTwqB,Off-topic
'382819555363414018',"All set to drop petrol &amp; electricity bomb in 2 days time, take a breath #PMLN #Pakistan @ShkhRasheed",Off-topic
'382819556755914752',#Pakistan RT @nytimes: An earthquake caused a new island to shake loose in the Arabian Sea http://t.co/xGBMit2oMn,on-topic
'382819579510403072',"RT @SaimaMohsin: #earthquake 348 people lost their lives and more than 500 injured in #Balochistan - not enough food, water, tents live updâ€¦",on-topic
'382819616265084928',Having talks with the killers will only result in more dead bodies.  #Pakistan #KPK,Off-topic
'382819638939504640',#earthquake M1.6: Southern Alaska http://t.co/nGtFZeNGvQ,Off-topic
'382819645721690113',#Pakistan Cylinder blast causes minor injuries to three - PESHAWAR: At least three persons sustained minor injurie... http://t.co/UyxaGRMI1K,Off-topic
'382819649781764096',"USGS reports a M1.9 #earthquake 32km E of Fritz Creek, Alaska on 9/29/13 @ 3:29:10 UTC http://t.co/M6rvwMchEA #quake",on-topic
'382819652004352000',RT @AnsariAdil: Reports of 8 relief goods trucks hijacked in #Balochistan &amp,Off-topic
'382819657843220480',Did you know #wyoming gets #earthquake too!!! Check it out lol http://t.co/WgFuWrndEe,Off-topic
'382819659411509249',"ã€#USGS #alertã€‘ M 1.5, Northern California: September 30, 2013 19:41:27 GMT http://t.co/DPR3S5Vu8U #earthquake #tsunami #prayfromjapan",Off-topic
'382819696611188736',"ã€#USGS #alertã€‘ M 2.0, Central Alaska: September 29, 2013 11:56:18 GMT http://t.co/QiBGjKp7Cf #earthquake #tsunami #prayfromjapan",Off-topic
'382819700377264129',"New #Earthquake #Pastday M 2.6, Puerto Rico region http://t.co/UL1T0TUa3w",Off-topic
'382819703540183040',"#Aid is reaching #earthquake affected communities in #Balochistan in #Pakistan from Karachi, according to Dawn News http://t.co/EKybioYrmb",Off-topic
'382819713413152769',"RT @JuD_Official: Our rescue teams are already present in Awaran,Khuzdaar rescuing, saving lives, exact damages are being assessed #EarthQuâ€¦",Off-topic
'382819717985353728',RT @RT_com: BREAKING UPDATE: Death toll from #Pakistan earthquake rises to over 230 http://t.co/fmytyHEJf4,on-topic
'382819728919523329',RT @haniqureshi1: Pic5: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/ELehAuScPs,Off-topic
'382819779918065664',"#Earthquake due to the high security threat in the area, the government has labeled it Grade 1 according to: http://t.co/1JffZUs96Y #WHO",Off-topic
'382819798436290560',RT @IBCISF: Blood donation urgently required at the Lady Reading Hospital for the #Peshawar Blast victims #Pakistan,on-topic
'382819801800126464',"ã€#USGS #alertã€‘ M 1.8, Southern Alaska: September 30, 2013 22:26:22 GMT http://t.co/CDgD9Bz6qO #earthquake #tsunami #prayfromjapan",Off-topic
'382819816102318080',RT @iSupportPTI: #US aid is a cruse on #Pakistan - its a bribe to our gov to kill own people at large. The nation needs to take its own decâ€¦,on-topic
'382819854081732608',RT @faisalmahmood99: #MQM Quaid Altaf Hussain Appeals to Philanthropists for Generous Donations #ReliefByKKF #Pakistan http://t.co/1vELTxStâ€¦,on-topic
'382819862109638657',Watch NOW: #CapitalPoint with @Sherdilkhan7 &amp,Off-topic
'382819867776122880',"#PossibleNamesOfNewIsland Cure Island, Hope to Cure Problems of #Balochistan Province including Awaran Gwadar #earthquake  Areas",Off-topic
'382819884511797248',"RT @SAMAATV: One shot dead, 4 injured in #Karachi | SAMAA TV http://t.co/SeJRz6bxHm #pakistan",on-topic
'382819888986746880',RT @information3_11: The truth of 311 seismic terror.http://t.co/WSP8unK9MR #311 #3_11 #Politics #japan #earthquake #CNN #Economy #ABC #BBCâ€¦,on-topic
'382819911031992320',"USGS reports a M1 #earthquake 1km E of Aromas, California on 9/28/13 @ 0:30:02 UTC http://t.co/r6qbVuCxoU #quake",on-topic
'382819933010137088',"""None but army working in #Balochistan quake-hit areas"" of #Balochistan http://t.co/0Yzhf4Ohp6 â€¦  #Awaran #ArmyisPrideofPakistan",on-topic
'382819940501164032',"RT @CNBCPAKISTAN: 25 killed in yesterday's magnitude 7.2 earthquake in Mashkay, near #Awaran #earthquake",on-topic
'382819969337028608',RT @MsIntervention: Week of Islamic terrorism: #Kenya: 130+ killed,Off-topic
'382819969848729600',RT @totesthebear: Just listened to @Passafire released song #earthquake ...... chills man... chills,on-topic
'382820017672187904',"ã€#USGS #alertã€‘ M 1.4, San Francisco Bay area, California: October 01, 2013... http://t.co/B2DniUFlaR #earthquake #tsunami #prayfromjapan",Off-topic
'382820018695995392',"6.5 - KERMADEC ISLANDS, NEW ZEALAND: Date: Mon, 30 Sep 2013 05:55:55 UTCâ€¦ http://t.co/GdCFkz8rvB #USGS #earthquake",Off-topic
'382820031005859840',Shoppers killed in Pakistan bomb blasts - TV News Video | TVNZ: Twin bomb attacks in Peshawar ... http://t.co/5cUPMbv4jp #pakistan #news,on-topic
'382820055131893760',"#earthquake: M 1.2, Central Alaska http://t.co/rXgfnLPayg",Off-topic
'382820108147888128',"#Temblorâ™¨ M 2.9, 52km N of Hatillo, Puerto Rico http://t.co/oV8XJRXOzu #Earthquake #Sismo",Off-topic
'382820135687716864',A man makes sandals from rope after #Earthquake in #Pakistan! #Hardtofindthisphoto http://t.co/EcgjQ81Tew. Great photo @ExpressNewsPK,Off-topic
'382820144000413696',#earthquake: M 4.6 - Middle-East Iran [Ostan-e Sistan va Baluchestan] Iranshahr: Preliminary Earthquake Report... http://t.co/8UpvDBWm0s,on-topic
'382820174677946368',death toll rises and survivors suffer . #Pakistan #Earthquake  http://t.co/UZGokP1xLt,on-topic
'382820202452246528',@Quakeprediction: 6.7 #earthquake hits Sea of #Okhotsk - http://t.co/8FOkI3Spj5,Off-topic
'382820204994371584',Video: #MQM Quaid Altaf Hussain Appeals to Philanthropists for Generous Donations #ReliefByKKF #Pakistan http://t.co/FyB7S4a2yd,on-topic
'382820222182637568',RT @KeyboardJihadi: Jewish conspiracy RT @CNBCPAKISTAN Dead bodies of 2 female students found dumped in a canal in Madan Chak area of Gujraâ€¦,Off-topic
'382820242289750017',"PM Balochistan Earthquake Relief Fund established - Associated Press of Pakistan: Geo News, Pa... http://t.co/Xx6TGN9yqO #pakistan #news",Off-topic
'382820253484322817',RT @MSF_canada: We have staff and supplies ready to respond to needs in #Arawan area once we have been granted safe passage #Pakistan #eartâ€¦,on-topic
'382820264959959040',RT @mqmunit146: @twitter  #MQM #ReliefByKKF For #Balochistan #Earthquake Victims http://t.co/CKsCQc4opt,Off-topic
'382820301035565056',"#Earthquake of M 4.4 - 20km S of Sayula de Aleman, Mexico http://t.co/wYlAekEwDC",Off-topic
'382820315513896961',"If Bloch muti billionaire feudal donate 2gether No need of Govt,national Or Inter: Aid, But who cares! #Balochistan.#BalochistanEarthquake",Off-topic
'382820364788969472',"RT @Razarumi: RT @TahaSSiddiqui: 700 may be dead in #Pakistan earthquake, doctors warn - my latest for the @Telegraph http://t.co/Bd5QUQ4gok",on-topic
'382820391666081792',"RT @Australianwarni: #Earthquake #Pacific #Corp  Kermadec Islands, New Zealand.  Magnitude: 6.8 (Mwp)  Depth: 32 km... http://t.co/8KMDxnayâ€¦",Off-topic
'382820450587668480',"RT @earthskyscience: New island off Pakistan's coast,... http://t.co/ueRxtmpdZ4 #Pakistan #Gwadar #Balochistan #Earthquake via @shawncable",on-topic
'382820461241184256',RT @kkfpk: #MQM sends relief goods worth millions of rupees to quake-affected people of #Balochistan #KKF #Pakistan http://t.co/5hrDG86WV5,on-topic
'382820462830424064',Despite security concerns rescue &amp,Off-topic
'382820463467970560',At least 500 people have been killed by a powerful earthquake in #Awaran #khuzdar #Turbat #Dandar #Mashky #geshkoor #Pasni &amp,on-topic
'382820501821067265',Reports of between 3 and 6 killed in Monday morning drone strike in #Pakistan http://t.co/ZR7v3InN9j,Off-topic
'382820527212994560',"RT @weatherchannel: Less than an hour ago (11:42am CDT) a magnitude-7.0 #earthquake struck just off the coast of Peru, 300mi S of Lima.",on-topic
'382820554186981376',Sad september...very bad september :( Hoping for best in future May ALLAH help @ImranKhanPTI May ALLAH help #PTI May ALLAH help #Pakistan :),Off-topic
'382820570724720640',Hundreds dead in #Pakistan earthquake -  25 September 2013 Last updated at 00:21 ET People rushed out of their... http://t.co/2xNCnn8jRm,on-topic
'382820570997334016',"USGS reports a M2.8 #earthquake 55km N of Hatillo, Puerto Rico on 9/30/13 @ 1:59:41 UTC http://t.co/8eucUurMnf #quake",on-topic
'382820573673320448',#earthquake M1.3: Southern Alaska http://t.co/hVp3oc8hVn,Off-topic
'382820590014693377',"1.9 magnitude #earthquake. 14km E of Y, Alaska.http://t.co/4d2uLBc5xk",Off-topic
'382820595391418368',RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦,on-topic
'382820720708833280',RT @AlArabiya_Eng: #BreakingNews: 6.8-magnitude quake hits shattered #Pakistan region,Off-topic
'382820720968880128',New major #earthquake rocks southwest #Pakistan http://t.co/uR18jBMzdA,on-topic
'382820757765500928',"USGS reports a M0.5 #earthquake 6km NW of The Geysers, California on 9/28/13 @ 15:59:27 UTC http://t.co/ToKOZfax7Q #quake",on-topic
'382820852904914944',Honestly I lost the count of fake degree holders of #PTI.Beginning of Naya #Pakistan?where lawlessness would be at most with the help of TTP,Off-topic
'382820878464983040',"RT @jadoon88: Guys, I need non-biased advice. Which is better: Nokia Asha or Aman ki Asha? #Pakistan #India",on-topic
'382820883040960512',RT @RadioPakistan: Nestle has provided 16 tons of water bottles in Awaran while 60 tons of nonfood items dispatched by PRCS #Earthquake httâ€¦,on-topic
'382820885280747520',RT @OfficialMqm: Pic14: #KKF Send Relief Goods For #Balochistan Earthquake Victims #ReliefByKKF #MQM http://t.co/sX4WYNxTeJ,on-topic
'382820886296145920',"""UN ready to help with relief in #Balochistan quake-affected areas, but PK authorities refused it.""... http://t.co/E6EjmJ3nEA",Off-topic
'382820887529271296',"RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan",on-topic
'382820893656764416',Campus terror - Why #Pakistan is afraid of its universities by Khaled Ahmed. http://t.co/NK43Vd4fSH,Off-topic
'382820917702713344',"1.7 magnitude #earthquake. 15 mi from La Quinta, CA, United States.http://t.co/4k5FbhpDuh",Off-topic
'382820921540476928',#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC,on-topic
'382820955682115585',An #earthquake simulating truck that can help save lives in New Zealand now on #DailyPlanet,on-topic
'382820963861004288',RT @thecapital15: Those who r firing on rescue teams' choppers..dey shw b arstd nd den dropd frm same choppers frm 1000 feet above..#Balochâ€¦,Off-topic
'382820971293323264',"[WW] 2013-09-28 10:54:19 UTC | at 1km NNW of The Geysers, #California â†’ 38.790Â°N 122.764Â°W | 0.6 SR, depth 2.30km        ...  #Earthquake",on-topic
'382820983347761152',RT @HumanityRoad: #ReliefPK China #offer humanitarian aid to #Pakistan Red Crescent  http://t.co/rPwXEgtHsp #hmrd,on-topic
'382821025354108928',RT @HakeemWadhela: 5 extremely mutilated dead bodies recovered today 4rm Pajngur #Balochistan. #BalochMissingPersons #BalochGenocide @amnesâ€¦,on-topic
'382821063916138497',"USGS reports a M1.35 #earthquake 49km N of Spanish Springs, Nevada on 9/26/13 @ 11:05:43 UTC http://t.co/pK66vDeLbt #quake",Off-topic
'382821085013868544',"ã€#USGS #alertã€‘ M 1.8, Nevada: September 27, 2013 13:59:52 GMT http://t.co/pyQfco2rYc #earthquake #tsunami #prayfromjapan",Off-topic
'382821090160308224',"""Air Meltdown"" Fukushima Nuke Power Plant : Nothing serious. http://t.co/khhyOB9GR7    #japan #tsunami #earthquake #nuclear #fukushima #9_11",Off-topic
'382821091774705666',"#Earthquake #Balochistan due to the nature of the injuries, #Orthopaedic #Surgeons and #Tetanus Immune Globulin are required in the area",on-topic
'382821132958572545',"ã€#USGS #Breakingã€‘ M 1.5, 6km NW of The Geysers, California http://t.co/vA7YGeREvU #PastHour #15 #earthquake #tsunami #prayfromjapan",Off-topic
'382821133973991424',RT @OfficialMqm: Pic8: Prayers held for #HyderabadMassacre 30th September1988 at Lal Qila Ground Azizabad #Karachi #Pakistan http://t.co/hKâ€¦,on-topic
'382821134129180673',"RT @Senator_Baloch: Horrific - Kill &amp; Dump #Balochistan ""@SaamZad: Five dead bodies found in Panjgur were extremely mutilated. http://t.co/â€¦",Off-topic
'382821134179110912',RT @peshavar: Qissa Khwani Blast #Peshawar: Lady Reading Hospital confirm 33 killed so far while 80+ injured received. #Pakistan,on-topic
'382821174960717825',RT @JuD_Cyberteam: Bamboos for tents under acquisition process. #JUDReleif #Earthquake #Awaran @FIFPakistan http://t.co/DaYsZS5h0c,Off-topic
'382821202982862848',"RT @VeengasJ: Relief Work s unseen by #PMLN + #NGOs &amp; International communities, indeed all people should help #Balochistan. #earthquake #Pâ€¦",Off-topic
'382821205574946816',"Homeless #Baloch, Pakistan #Earthquake survivors await help http://t.co/TVtin5ICWw via @AJEnglish",Off-topic
'382821213820944384',"2.0 magnitude #earthquake. 3 mi from San Ramon, CA, United States.http://t.co/DNAirNKbNL",Off-topic
'382821223081586688',"USGS reports a M1.8 #earthquake 26km ENE of Pine Valley, California on 9/27/13 @ 11:01:02 UTC http://t.co/hiFgaDW0Wu #quake",Off-topic
'382821232032219136',"#SISMO #Earthquake - Magnitude 3.0 - REG.#TARAPACA, #CHILE - 2013 September 28, 00:38:56 UTC: http://t.co/7HW2OA7bO7. EPIC.#IQUIQUE",Off-topic
'382821252731109377',RT @GlowbyWarid: Our deep condolences to those who suffered any loss in yesterday's #earthquake. http://t.co/x2tSbEbfNw,Off-topic
'382821274344386560',Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv,on-topic
'382821278589394945',"#Earthquake at 47km N of Hatillo, Puerto Rico 2.7 M. Detph 52.0 Km. - 2013-09-30 07:13:37 UTC http://t.co/DQzOR4fXNo",Off-topic
'382821303302254592',"#Temblorâ™¨ M 4.5, 205km ESE of Shikotan, Russia http://t.co/w2zE5CUDKD #Earthquake #Sismo",Off-topic
'382821314299301888',Allah aur Rasul Kay wastay Hamlay band kar dain. Wafaq al Madaris. What a state of helplessness .. Hopeless people #Pakistan,on-topic
'382821327062589440',PTI sends 50 trucks of supplies to Balauchistan for our #earthquake affected people @PTIofficial,on-topic
'382821330787524608',RT @geonews_english: Death toll rises to 285 in #Balochistan #earthquake http://t.co/ZszK6xbter,on-topic
'382821342183436288',"#Sismo #Earthquake M 1.6, 6km NW of The Geysers, California http://t.co/zDP3opj2SS",Off-topic
'382821366077992960',"RT @ammarawrites: #donations please RT @Senator_Baloch: Humanitarian Appeal: Disaster, Death &amp; Debris - Balochistan #Earthquake http://t.coâ€¦",on-topic
'382821401637695488',RT @OfficialMqm: Pic8: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/gebczrY2Wu,Off-topic
'382821409103572992',"RT @BoriwalKakar: Deaths of Earthquake in #Balochistan reached 355 which ""eased the task of #Baloch's killers and saved at least 355 bulletâ€¦",on-topic
'382821410076639232',@mmatalpur: #DGKhan students collecting donations 4 #Balochistan  #QuakeAffectedPeople near #PressClub removed by police&amp,Off-topic
'382821445631356928',"#Earthquake of M 4.6, 24km W of Ashkasham, Afghanistan http://t.co/bM3bQGfgZq",on-topic
'382821448697384960',RT @AsimBajwaISPR: #Earthquake update: evacuation of injured http://t.co/TaITOUbi9k,on-topic
'382821473083064320',Malik Riaz offers to reconstruct homes destroyed in earthquake http://t.co/HgYbz9CWeB  #Pakistan,Off-topic
'382821502250270720',"RT @husainhaqqani: In 1948, Suhrawardy said that slogans of 'Islam in danger' &amp; '#Pakistan in danger' will put our people in perpetual dangâ€¦",on-topic
'382821548920700928',#PPP's Sadiq Umrani: There are still areas where no govt or private people could reach till to date #earthquake,on-topic
'382821569916981248',RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/Sâ€¦,on-topic
'382821588863029248',"ã€#USGS #alertã€‘ M 3.2, Southern Alaska http://t.co/SuIRZf5k8M #Pasthour #earthquake #tsunami #prayfromjapan",Off-topic
'382821615341297664',"RT @WaleedKBasyouni: Pray for your brothers &amp; sisters in #Pakistan. Many died, injured and lost their homes in the earthquake 2days ago",on-topic
'382821630965075968',#Pakistan quake island off Gwadar 'emits flammable gas' http://t.co/guiyS32lJY #geology,Off-topic
'382821653098409984',RT @US_Crimes: #NamingTheDead | Names of 568 people killed by #USDrones in #Pakistan #USCrimes | #RememberThem http://t.co/aOVclwNupA,on-topic
'382821678771761153',RT @CNBCPAKISTAN: #Balochistan #Earthquake: Nisar Confirms 348 Deaths :: CNBC #Pakistan :: http://t.co/j9FvaHvi0R,on-topic
'382821704713527297',250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,on-topic
'382821717301010432',RT @Cal_OES: Cal OES &amp,on-topic
'382821736732827648',#Balochistan quake: 100% of houses (1100 houses) collapsed in UC Tertaj.  In UC Dandar 90 % of mud houses completely destroyed.,on-topic
'382821753694990336',"RT @UN_Spokesperson: Saddened by loss of life &amp; damage caused by earthquake in #Pakistan, #UNSG says @UN stands ready to lend assistance htâ€¦",Off-topic
'382821772698984448',"ã€#USGS #alertã€‘ M 2.0, Southern Alaska: October 01, 2013 08:29:51 GMT http://t.co/IMvtHxU8k0 #earthquake #tsunami #prayfromjapan",on-topic
'382821812012216320',RT @Tayytta: Talking to #TTP wont end the war. TTP/ #BLA are #CIA/RAW pawns only put in to damage #Pakistan. #PMLN #PTI needs to understandâ€¦,Off-topic
'382821843012308992',"USGS reports a M1 #earthquake 1km W of Borrego Springs, California on 10/1/13 @ 7:26:43 UTC http://t.co/5x1aKV3WMp #quake",on-topic
'382821844107407360',RT @TheBricsPost: UPDATE: 250 dead in #Pakistan #earthquake | The BRICS Post: http://t.co/l2OvpFXGMQ,on-topic
'382821853745516544',"RT @CNBCPAKISTAN: Just in: Official sources in #Awaran say casualties feared in Nokjo, near Mashkay, after recent 7.2 earthquake #Balochistâ€¦",Off-topic
'382821855024799744',"#Earthquake M 1.3, Southern California http://t.co/EhGqxyk6Ij",Off-topic
'382821885039611904',#Balochistan (Pak+Iran) is bigger than Pakistan RT@big_picture ICYMI: Earthquake in remote Pakistan http://t.co/M2Udcyp6On  #photojournalism,on-topic
'382821952085176321',"Sleeping country, none cares about affectees #Awaran RT: Death toll in #Balochistan #earthquake jumps to 531 http://t.co/p4C8jtrug2 â€¦",on-topic
'382821954333712385',"#Pakistan refused for international release for #Earthquake, #Bolochistan,",Off-topic
'382821963229454336',BBC News - Satellite measures #Pakistan 'quake island' http://t.co/6VtidRT8pd,Off-topic
'382821963841806336',Salute #Pakarmy 4 deir such devotion always cums on front 2 help der country men #earthquake. Relief goods canb depositd at COD/DHA #Karachi,on-topic
'382821969093484544',USGS reports a M1.7 #earthquake Southern Alaska on 9/29/13 @ 2:59:38 UTC http://t.co/dX826EDqCT #quake,Off-topic
'382822006825451520',RT @OfficialMqm: Pic2: #KKF Send Relief Goods For #Balochistan Earthquake Victims #ReliefByKKF #MQM http://t.co/huIjeMVKgy,on-topic
'382822042762223616',RT @Farhan_Imaan: Pakistan Energy Crisis 10000MW electricity can be generated from geothermal energy http://t.co/0YTTLs859L #Pakistan #Enerâ€¦,Off-topic
'382822064878800896',"Its Official #AbbottabadFalseFlag :  ""Every Single Word on Osama's Raid Was A Lie! ""Seymour Herch. http://t.co/Z1XHspbn37 #OBL #Pakistan",on-topic
'382822073887760384',#earthquake: M 4.7 - Pacific Ocean - East Tonga [Tongatapu] Havelu: Preliminary Earthquake Report:  Date/Tim... http://t.co/68WQ16rpK4,Off-topic
'382822075297058816',#Braekingnews And #BalochGenocide Today 2 more Baloch person have been killed by pakistani army 4m panjgur #Balochistan @un @Military_Indian,Off-topic
'382822113901424641',"2.9 magnitude #earthquake. 10 km from Rio Grande, PR, United States.http://t.co/WKuLsqtnqh",Off-topic
'382822142481825792',"RT @DispatchDemon: #earthquake PRELIM: M3.5 18:36 9/26 19.3N 155.1W 18 km S of Fern Acres, Hawaii ISLAND OF HAWAII, HAWAII Z=7km hv",Off-topic
'382822149318512640',#Quetta: Civil Hospital Kay Khawateen Surgical Ward Main NaMaloom Afrad Nay Firing Kar Kay Khatoon Ko Qatal Kar Diya - Rescue Zarai,Off-topic
'382822163742330881',RT @JuD_Official: Food being served at #Awaran for  #EarthQuake affected people by @FIFPakistan http://t.co/SCXItSThQe,on-topic
'382822179752394752',#PakVotes Measures being taken to help quake victims in Balochistan - Associated Press of Pakistan: ... http://t.co/2oYr51XDH0 #Pakistan,on-topic
'382822198098280448',Another major earthquake jolts Balochistan: QUETTA: A 6.8 magnitude earthquake struck Pak... http://t.co/VUyW2a3R8F #pakistan #balochist,Off-topic
'382822231643934721',"Death toll from Pakistan market attack rises to 42: Topics Related Video Security officials, rescue ... http://t.co/V7wuHbMClB #pakistan",on-topic
'382822233908867072',RT @AbrarUlHaqPK: Methane #gas has been discovered from #Gawadar after yesterday #earthquake,on-topic
'382822236907773952',"#earthquake M 2.8, Baja California, Mexico: September 28, 2013 09:07:31 GMT http://t.co/relxQDLnM6",Off-topic
'382822265273843712',Bombs kill four in capital of Iraq Kurdish region: ARBIL: Bombings killed four people in the c... http://t.co/LNxSaNMHQW #pakistan #news,on-topic
'382822266196619264',"RT @husainhaqqani: RT@omar_quraishi: 3 school girls found dead today -- all wearing uniform - all in their teens - one in Karachi, 2 in Gujâ€¦",on-topic
'382822283267428353',RT @zarstardesigns: #parents its rally time! Help #savejapan and all devastated by #earthquake and #tsunami http://t.co/jF2fRRpZVL #prayforâ€¦,on-topic
'382822285281067008',RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 â€¦ #Pakistan . Prayers are good but they want food &amp,Off-topic
'382822296672423937',"RT @disasterschart: *Activation* A 7.8 magnitude earthquake has struck Balochistan province, #Pakistan: http://t.co/jwbPY1rYZd #CharterID457",Off-topic
'382822305250148352',RT @AshrafMarri: @MSF_USA @UNICEF @UN #earthquake affected people of #Awaran #Balochistan. Need  your Help. http://t.co/GwFSDe6Yqb,on-topic
'382822312401063936',2013-09-29T01:31:00+0900 PGV:0.5 INT:2.3 http://t.co/zHQhUvygfy #Fukushima #earthquake #jishin,Off-topic
'382822317627150336',RT @AliDayan: Anyone who prevents the #Pakistan Army or any state entity from providing earthquake relief is doing a dissservice to #Balochâ€¦,Off-topic
'382822319519170560',RT@newpakistan: Two relief helicopters attacked,Off-topic
'382822351655546881',RT @VeengasJ: #Balochistan is looking for help.  #Awaran #Pakistan #earthquake,on-topic
'382822363861364736',"RT @BhaiChod: #Earthquake affected areas: Panjghor, Khuzdar, Ketch, Chaghi, some parts of Gawadar &amp; Turbat. In Awaran - 90% of infrastructuâ€¦",Off-topic
'382822368126595072',"#earthquake: M 2.3, Northern California http://t.co/V4HdAb9Xok",on-topic
'382822369699840000',"RT @mollybruton_: Looooove #earthquake @missyoungunique , such a good song!!",on-topic
'382822369766961152',RT @OfficialMqm: Pic11: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/rq72s03B5J,on-topic
'382822371444277249',RT @khaleejtimes: Pakistan quake island unlikely to last: Experts - http://t.co/dWgEVnhHIh #Dubai #Pakistan #World,on-topic
'382822390117720064',Breaking news for Delhities ....Just in - High #Earthquake in Delhi!!  #Delhi,Off-topic
'382822391438508032',"USGS reports a M0.5 #earthquake 4km WNW of Cobb, California on 9/29/13 @ 2:04:27 UTC http://t.co/6mzD8uWCA7 #quake",Off-topic
'382822400942817281',RT @TreeofStars: #NASA releases images of Pakistan's 'Earthquake Island' http://t.co/TyIJ5TfGsN Over 500 deaths from Sept24 #earthquake #RIâ€¦,on-topic
'382822405456285696',Term I enjoy: Upcrop. MT @LamontEarth #Seismologist John Armbruster: #Pakistan #earthquake created a new mud #volcano http://t.co/YPwoOtXaf7,Off-topic
'382822408068927488',RT @RT_com: UPDATE: Devastating #Pakistan quake kills 370 http://t.co/fmytyHEJf4,on-topic
