tweet id, tweet, label
'451188257888698368',"RT @PzFeed: TSUNAMI ALERT -- Chile's emergency office says: ""Evacuation is ordered for all coastal areas nationwide.""",Off-topic
'451188259008577536',"LA, Chile, Panama...who's next?! #earthquake",Off-topic
'451188259154976768',RM - dortmund _ôïë (at @Jockey_Plaza w/ 12 others) http://t.co/YUlnRcg8fA,on-topic
'451188261046583297',"Second large quake strikes Chile: A 7.6 earthquake rocks northern Chile, a day after an 8.2 tremor killed six ... http://t.co/OBcU8tu9C4",Off-topic
'451188261328015360',"RT @reliefweb: #Chile: As we await more info about #humanitarian impact of #earthquake, learn more about 2010 #ChileEarthquake: http://t.coäó_",Off-topic
'451188261952569344',Just found this useful code to save 10% plus free shipping when you order at 123inkjets code: TECH123 #FailedApps Netflix #PrayForChile,on-topic
'451188262166884352',@Ashton5SOS I have so afraid. I live in chile. I do not want to die without being unable to talk to you #prayforchile please.,on-topic
'451188262619860992',"RT @WorldVisionLAC: Earthquake off Chile's coast: 6 deaths, a tsunami, and 300 prisoners escaping Iquique's prison @WorldVisionNews @WorldVäó_",on-topic
'451188262694952960',"@BullsZoneJason you're kidding, right? Until their pathetic showings lately, they had league's best record all year.",on-topic
'451188263714168832',RT @5secofallie: #PrayForChile Hold on xx.,on-topic
'451188264578211840',#latestnews Massive 8.2 earthquake off Chile coast sparks tsunami - Indian Express: Indian ExpressMassive 8.2 ... http://t.co/QYWS6Wv1AJ,on-topic
'451188265056350208',RT @Bill_Gross: Here's the Tsunami Warning Map from the HUGE earthquake in today off Chile: https://t.co/kiN1DA3lcT,Off-topic
'451188266037825536',"RT @USRadioNews: #UPDATE 5-Massive 8.2 earthquake off Chile coast sparks tsunami -  (Updates with deaths, women's jail break) By... http://äó_",Off-topic
'451188267149312000',RT @ddlovatuhs: so devastating to hear what's happening in Chile at the moment. my heart &amp,on-topic
'451188271305875456',"RT @AC360: ""Communication is not fully up and running"" @ShastaCNN on #ChileEarthquake. #AC360",Off-topic
'451188271503405056',"5.6 earthquake! Sun Apr 06 11:06:07 GMT-03:00 2014 near 98km WSW of Iquique, Chile http://t.co/ITKQg4j2dB",on-topic
'451188273356881920',"RT @ajamlive: USGS: Magnitude 7.4 earthquake strikes 40 kilometers southwest of Inquique, Chile",on-topic
'451188274686865408',I hope everyone from Chile is okay #PrayForChile,on-topic
'451188275726667777',"RT @wfaachannel8: #Chile rocked by 7.8-magnitude #earthquake, 24 hours after another big quake  STORY: http://t.co/tN1OWtlAEh http://t.co/xäó_",on-topic
'451188276482043904',@rabihayaacoub #tech Chile Earthquake Leaves European Southern Observatory (ESO) Telescop... http://t.co/a2zJBJGpgU #intelligent #forbes,Off-topic
'451188276805005313',#PrayForChile #Chile #earthquake #ChileEarthquake #FuerzaNorteDeChile Ketamine 'exciting' depression therapy,Off-topic
'451188277211856897',RT @FionaClouder: Our thoughts are with the families of those affected by the earthquake in the north of Chile.  #ChileEarthquake,on-topic
'451188277861576704',Bad News Barret!! No podia faltar xD #WWEHOF,on-topic
'451188277903495168',"#Earthquake #Sismo M 5.3 - 33km WNW of Iquique, Chile: DYFI? - IIITime2014-04-05 05:44:55 UTC2014-04-05 00:44:... http://t.co/U8605PSSQN",on-topic
'451188280252321792',This kid got knocked out haha  http://t.co/7UsHlDaMCI  #fight #knockout #free #PrayForChile #worldstar,on-topic
'451188281490038785',#PrayForChile Just received the news about an 8.1 earthquake. Stay strong people. Let's pray.,on-topic
'451188283159347200',One of my moms kindergarteners wrote her this note after she told him about my brother Zach in the Chile earthquakeà_æA http://t.co/g22GGAn4I5,Off-topic
'451188284870639616',Animation Shows Massive Ripple of the Chile Earthquake Tsunami http://t.co/Kn1FPBF7O6,Off-topic
'451188285226770434',RT @VictoriaSummer: Goodnight #PrayForChile _ô»,Off-topic
'451188288129626112',@Justinbieber @katyperry said : #PrayForChile http://t.co/NwR79gyjv0,Off-topic
'451188288339341312',RT @NothingLikeMyJB: My thoughts &amp,on-topic
'451188289156816896',RT @Fibonacci__: Funny how nature is so beautiful yet so destructive. #PrayForChile,Off-topic
'451188289844674560',"RT @proyecto_inform: Earthquake - Magnitude 5.1 - OFFSHORE TARAPACA, CHILE - 2014 April 16, 03:14:10 UTC http://t.co/VrsUUVc4XZ",Off-topic
'451188290008264705',äóì@LuchonSanguchon: https://t.co/HL0dNk5pAd #Chile #sci #tech @mikamckinnon @MarkPlackett1 #LatinAmerica #eq,Off-topic
'451188290679345152',"RT @iamMariza: #PrayforChile ""@YahooNews: Chile fire: http://t.co/WfFKKchaVv More than 10,000 people are evacuated http://t.co/nSPzNJNRT3""",on-topic
'451188292478722048',RT @GigiGraciette: BREAKING: Tsunami warning prompts @onemichile to declare evacuation order for entire coastal region of #Chile. That's oväó_,Off-topic
'451188292608749568',RT @sistajeanandcb: To Our Friends In Chile! Our Hearts and Prayers Are Wt. You And Your Families! I Grieve For Those Who Were Lost N Yesteäó_,on-topic
'451188296010694656',RT @NewsBreaker: UPDATE: Iquique Governor: 2 dead and 3 injured following an 8.2 earthquake so far. #Chile  - @GadiNBCLA,on-topic
'451188296048078848',RT @ShakingEarth: #Earthquake #Chile - 10 to 15 children missing - 80% of the fishing boats in La Caleta damaged due to the tsunami - http:äó_,on-topic
'451188297373843456',RT @MonteeMan: 8.2 earthquake hit chili #PrayForChile,on-topic
'451188298166579200',"RT @isigntitties: remember, when there's a will, there's a way. Stay positive and you'll get through it. #PrayForChile",Off-topic
'451188298644746241',Deadly Magnitude-8.2 Earthquake Strikes Off Coast of Chile http://t.co/cS5iuZme5r #sanfrancisco,on-topic
'451188300012077056',"Apparently, it was Chile's strict building laws that prevented added damage occurring during yesterday's quakes http://t.co/pk1PEMW1Mf",Off-topic
'451188300267945984',"Earthquake M6.0: Iquique, Chile via @quakefeed",on-topic
'451188300301475840',"RT @PzFeed: ALERT: Chilean government hunt 300 prisoners who have escaped from jail in Iquique, Chile after massive earthquake.",Off-topic
'451188300599263232',"äóì@Globalerts: #sismo M 5.0, Near Coast of Northern Chile http://t.co/zC7y73Np4Näó...and here we go again with the night earthquake ..God à_¢3",Off-topic
'451188301869764608',Troops keep order in northern Chile after quake kills 6 - USA TODAY http://t.co/G1SmU4v9xU,on-topic
'451188304575479808',Video of the Tsunami alerts from an apartment building in #Chile http://t.co/LzPILR1xc8 #PrayingForChile,on-topic
'451188309872902145',"New #Earthquake mb 5.2 OFFSHORE TARAPACA, CHILE: Magnitude   mb 5.2 Region   OFFSHORE TARAPACA, CHILE Date time... http://t.co/Y0pMt3zWi7",on-topic
'451188314121715712',RT @DoctorKarl: Amazing animation of Chile April 1 Tsunami moving across Pacific. http://t.co/lbAGMSwnhB,Off-topic
'451188314201022464',"4.9 earthquake! Tue Apr 15 15:59:40 GMT-03:00 2014 near 74km W of Iquique, Chile http://t.co/fpWAwDnVD9",Off-topic
'451188316986413056',#PrayForChile #grado8 #chileearthquake #Chile Los chilenos podemos salir adelante _ôï__ôÍÈ #earthquake,Off-topic
'451188317673902080',RT @bumblefoot: Sending love to #Chile..........,Off-topic
'451188317942341632',Chile's President Michelle Bachelet among evacuees as second earthquake hits - video: President Michelle Bachelet... http://t.co/ZceHWr9ZP3,Off-topic
'451188318110117888',IRIS Earthquake Browser - OFF COAST OF NORTHERN CHILE http://t.co/3eBBym0Jdo,Off-topic
'451188319850737664',RT @itsmeEnEn: RT FOR SHOUTOUT #PrayForChile,on-topic
'451188320815443968',I'm at Barrios House's http://t.co/LZBraKKtOT,Off-topic
'451188321025544194',"I was rocked by a M4.1 earthquake in 102km WNW of Iquique, Chile!!! #earthquake #Quake_Watch_by_Ninja_Software",on-topic
'451188321062903809',"Eye Opener: A monster earthquake rocks Chile: Also, Congress demands answers from General Motors on why it too... http://t.co/ZdM1Ivcx4s",Off-topic
'451188324334850048',"RT @WorldVisionUSA: With nearly a million people evacuating amidst tsunami warnings and 60 aftershocks, World Vision is working to assess täó_",on-topic
'451188325311729664',RT @sinucabello: one of the most catastrophic earthquakes hit Chile 8.4 My prayers go out to all of you à_Š4 #PrayForChile,on-topic
'451188325353656320',"Magnitude 4.4 Off Coast Of Tarapaca, Chile #iearthquakes via @iEarthquakes http://t.co/BBBtETPTLF",Off-topic
'451188325353668608',"RT @Forbes: Copper prices are higher today after last night's earthquake in Chile, the world's largest producer: http://t.co/tjGNBZ4A1T",on-topic
'451188325353676800',7.8 aftershock hits same area of northern #Chile as Tuesday's 8.2 #quake #ChileEarthquake,Off-topic
'451188325357858816',"RT @NewEarthquake: 5.6 earthquake, 98km WSW of Iquique, Chile. Apr 6 09:06 at epicenter (21m ago, depth 8.7km). http://t.co/CBBGiL3Igu",on-topic
'451188325429170176',Had to pray my way through...à__Fà__Fà__FRunning out of water is like a car running out of gas!!!à_¢9à_¢9à_¢Dà_æ2 #outofcontrol #PrayForChile #nevergiveup,on-topic
'451188325462712320',RT @WeirdSwaggy: Don't leave your animals please #PrayForChile #TerremotoenChile,Off-topic
'451188326049906688',"RT @AyuNabilaaaa: My follower please Pray for them , #PrayForMH370 #PrayForSouthKorea #PrayForSinabung #PrayForIndonesia #PrayForChile #Praäó_",on-topic
'451188326306164736',#Chile achieved 6% growth year after earthquake in 2010 - #SebastianPinera at the #65thAnniversary and #InternationalStatesmanAward,Off-topic
'451188326813679616',RT @Albertt____: äóì@ABC:No current reports of injured or displaced Americans in Chile after magnitude 8.2 earthquake - @GMAäó all they care aäó_,Off-topic
'451188328277086208',"RT @LetAleeBe: I feel so bad for chile, they had a terrible earthquake à__D I hope things get better!",on-topic
'451188331293200384',RT @_Birdie_Bird: There was a massive earthquake in chile but enough about them Miley Cyrus's dog died which is way more important. #PrayFoäó_,Off-topic
'451188334648242177',RT @FibreNews: #BREAKING: A magnitude 7.8 #earthquake has struck off northern #Chile. Local authorities are now evacuating the coastline #aäó_,Off-topic
'451188338641604608',RT @latimes: Observed tsunami heights reached nearly 7 feet in the Chilean port city of Iquique in the wake of #ChileEarthquake: http://t.cäó_,on-topic
'451188342315843585',"RT @NWS_PTWC: UPDATED #Tsunami Animation: Northern Chile, 1 April 2014: http://t.co/1IaXM7mYVz via @YouTube #PTWC",on-topic
'451188342835519488',Huge Aftershock Earthquake Strikes Chile http://t.co/ZMuKyezzX3,Off-topic
'451188343083388928',RT @cumberbabe105: hope the tsunami is not gonna happen #PrayForChile,Off-topic
'451188349563203585',"RT @StellarInsights: A major 8.0 mag..earthquake struck off the coast of Chile, with the Sun and Uranus on the local Midheaven, squaring Juäó_",Off-topic
'451188353585532929',Omg I'm absolutely in love of @macklemore LIJíïOFUJíïPDKíïLE &lt,on-topic
'451188355733409792',RT @minhoshineeina: Sending our deep condolence for earthquake in Chile. #PrayForChile. stay safe Chile Shawols,on-topic
'451188358274756608',DTN Italy: In pictures: Chile earthquake: Quake strikes off northern Chile http://t.co/QIl91qqvH3,Off-topic
'451188361823547392',"It is very difficult to fight with your friend, but what is worse is resentment",on-topic
'451188364243238912',AP: Powerful Chile Earthquake Shakes Coast http://t.co/CeO2Z3odIr,on-topic
'451188364403023872',RT @MailOnline: 300 female prisoners escape after massive earthquake rocks Chile http://t.co/IVXw5KBr1M,Off-topic
'451188364461359104',RT @ShawMikei: Japan assesses tsunami threat after Chile quake - Times of India: Montreal GazetteJapan assesses tsunami threa... http://t.cäó_,on-topic
'451188367447699456',#Chile #quake tsunami may reach #Japan Thursday http://t.co/eiuF3XZPFG,on-topic
'451188369448374273',RT @kpopfangulls: #PrayForMH730 #PrayForChile #PrayForSouthKorea #PrayForSinabung #PrayForNigeria #PrayForRiau #PRAYFORTHEWORLD,on-topic
'451188376251543554',And the tsunami warning horns have begun! #ChileEarthquake #chile #earthquake,Off-topic
'451188376754876416',RT @ChaaaFrancisco: Hope everyone's safe. May God help them #PrayForChile,on-topic
'451188378957275136',inothernews: A magnitude 8.0 quake has struck off the coast of Chile. ŒæA tsunami warning is in effect for... http://t.co/a0RDFEFUQ5,Off-topic
'451188382694404096',RT @zulazry: Biggest earthquakes since 1900. #ChileEarthquake http://t.co/nXguGQPSVf,on-topic
'451188383633534976',"#PrayForChile Lord we are in shock as we follow the news of Earthquake in Chile,devastating damage to properties and lives,please guide them",Off-topic
'451188384514719744',#ThinkOfALieToGetOffThePhone I don't wanna talk with you BYE,on-topic
'451188384737017856',RT @chuckcomeau: Just heard about the 8.0 earthquake off the coast of Chile. Hope all our South American friends and fans are safe!,Off-topic
'451188384849854464',"Chile declares state of emergency: Magnitude 8.2 quake strikes off the north coast, triggering landslides and small tsunami but the r...",on-topic
'451188385814573056',"What do all the other countries the US   Gives money to, do to help us????#PrayForChile",Off-topic
'451188390281879553',#BREAKING: @NWS_NTWC has issued a #tsunami warning for #Chile and #Peru following 7.8 #earthquake. http://t.co/SXWixs0rRB,on-topic
'451188390332231681',"RT @notarandomgirl: My thoughts and prayers are with you, guys. Be strong and stay safe. ä_¥Ÿ#PrayForChile",on-topic
'451188390730280960',"Massive 7.8 earthquake (aftershock of yesterdays 8.2 quake) just hit 40km from Iquique, Chile. Damage and inju... http://t.co/vh41FaMC8s",Off-topic
'451188391527211008',Peru issues tsunami alert along southern coast after 7.8 quake strikes Chile http://t.co/PpqLfdddLD,on-topic
'451188392676433921',6 Killed in Earthquake off Northern Chile: The magnitude 8.2 earthquake set off a tsunami and forced an evacua... http://t.co/3oPEhAUCHy,Off-topic
'451188394417475584',RT @ABC30: Get an update on the magnitude-8.2 earthquake in Chile -&gt,on-topic
'451188394958524416',@jotameroje How is the situation in Chile after the earthquake?Is your area OK?,Off-topic
'451188395658575872',Someone will win a blow _ôï_,on-topic
'451188396526813185',#ChileEarthquake &amp,Off-topic
'451188397076254720',Do you want me crawling back to you?,on-topic
'451188397923516418',Another earthquake for Chileà__F 7.8,Off-topic
'451188400545345536',RT @CKNW: Here we go again. #Tsunami warning issued for #Chile &amp,on-topic
'451188400893493248',RT @scores_soccer: Soccer Livescore: (CHI-CL) #Antofagasta vs #íïublense: 0-0: 2nd Half Started  #Soccer,on-topic
'451188401094402048',"@karmabieber01  Baby do not you know! In chile tsunami there, what do I need words of encouragement yours I LOVE YOU x56",on-topic
'451188401535205376',Yet another strong earthquake strikes Chile - The Sun Daily http://t.co/DCnRp1sWpQ,Off-topic
'451188401833013248',I'm at @UVK_Multicines w/ @missdeingles http://t.co/ifz3f9x0Zz,on-topic
'451188402122391552',LIES - MARINA AMD THE DIAMONDS @ follow for follow http://t.co/vVHh09jPN9,on-topic
'451188405058015232',RT @ggbxrbie: #PrayForSouthKorea #PrayForSinabung #PrayForChile #PrayForUkraine #PrayForFlores #PrayForTheWorld &lt,on-topic
'451188406060863488',Praying for #Chile #ChileEarthquake #ChileEarthquakeAndTsunami ._ô»,Off-topic
'451188406622498816',RT @thebeautyblogca: Chilean coast evacuated #tsunami warning 6 more hours #PrayForChile,Off-topic
'451188414415925248',"RateTake: Tsunami warning lifted, six dead in Chile http://t.co/HOJVSPOSfa",Off-topic
'451188417377095680',I'm at Jorge Basadre #310 http://t.co/aRDieYodZu,on-topic
'451188418190774272',"EARTH: Just over 2 hours ago, reported 5.0mag #earthquake / #aftershock, 93km WNW of #Iquique , #Chile... http://t.co/GaK1lntQpy",on-topic
'451188419868520449',RT @TheOriginalRen: Woke up to this tragic news... #PrayForChile,on-topic
'451188419977568256',@itsmattyahknow Chile Tsunami Caught On Camera http://t.co/LA9WqA6rTD,on-topic
'451188420044681217',RT @digvijaya_28: Heart goes out to all affected by massive earthquake in Chile. May God be with them.,Off-topic
'451188421550428160',"RT @GodlessLiberals: Don't #PrayForChile, actually do something to help. Donate a few dollars, whatever you can. Here's how via @mashable häó_",on-topic
'451188423160627200',"RT @PatyCantu: ""Tsunami waves of about 6 feet reported off Chile's coast after an 8.0 quake, the Pacific Tsunami Warning Center says."" via äó_",on-topic
'451188423647195136',RT @sylvainreynard: Hoping readers in Chile are OK after the earthquake.,on-topic
'451188424511598592',RT @NiliMajumder: RT@unicefusa UNICEF staff in #Chile &amp,Off-topic
'451188426440597504',8.2 Earthquake Rocks Northern Coast of Chile: Celebs Tweet Thoughts and Prayers -  The whole... http://t.co/B5zwactULz  #GeologicalSurvey,on-topic
'451188427627565056',RT @STForeignDesk: Chile's massive copper mines appear to have dodged quake harm #quake #tsunami http://t.co/BqGawiD58m,Off-topic
'451188428399337472',#PrayForChile hope everyone is doing alright over there à_Š5,on-topic
'451188429309890560',RT @iamzetroc: Another earthquake tonight in Chile. Strong aftershock with a magnitude of 7.8. Tsunami warning for Chilean coast and Peru! äó_,on-topic
'451188429695356928',RT @ABC7Elex: #BREAKING Magnitude 7.4 #Earthquake strikes #Chile. Likely aftershock from yesterday's 8.2 quake.,Off-topic
'451188431356690432',"RT @UKinPeru: British Nationals affected by the #earthquake or #tsunami in #Chile, please contact the #British #Embassy in #Lima: 00 51 1 6äó_",Off-topic
'451188432669114370',Small tsunami waves hit California following Chile earthquake http://t.co/JnIdtJ70Jm,Off-topic
'451188434590502912',JAPAN - CHILE - Small tidal wave from Chilean earthquake reaches Japan http://t.co/i6TFjticUw #UFO4UBlogAsia,Off-topic
'451188438621224960',RT @TIME: Powerful aftershock rocks northern Chile a day after massive earthquake http://t.co/RE9SL5P2uu,Off-topic
'451188440713814017',RT @FarahhNajwa_: So many tragedy happen in 2014  #PRAYFORMH370  #PRAYForChile  #PrayForSinabung  #PrayForIndonesia  #PrayForNigeria,on-topic
'451188445474336769',Sorry for all the people in #Chile #Earthquake,on-topic
'451188446082506752',Nasa chille si papa :o I hope his alright :( #PrayForChile :'( :'( :'(,Off-topic
'451188448448495616',RT @NASA_EO: MT @NWSSanDiego: Forecast #tsunami energy map from @NWS_NTWC http://t.co/jvYrwSFCtx,Off-topic
'451188449484505089',"RT @MIYAVI_OFFICIAL: Chile, I hope you'll be alright. Wish for the least damage by the quake and tsunami and let us offer prayers from the äó_",on-topic
'451188450134200320',"RT @NewDay: A mighty 8.2-magnitude earthquake struck off the coast of northern Chile late Tuesday, triggering small landslides http://t.co/äó_",Off-topic
'451188451107676160',Fuerza Mis Queridos Chilenos #Chile #PrayersForChile Be Strong Chile We Are With You http://t.co/N7VXGh2t4k,on-topic
'451188455490330625',"Damon&amp;Elena prevented the tsunami from happening in Peru, Ecuador, and Chile!  Delena Two Flames Merged Into One",Off-topic
'451188457566896129',RT @ItzDaisu: #PrayForChile omg @Chilis r u ok??,Off-topic
'451188461836308480',@ChandlerRiggs @wwwbigbaldhead @LaurenCohan because they do not come to chile of once? the complete cast? one of my dreams is to know them.,on-topic
'451188462368980992',#PrayForChile #Chile #earthquake #ChileEarthquake Blast Kills 4 at Afghan Interior Ministry Compound http://t.co/RltXiZxRca,Off-topic
'451188463359234048',RT @HugoSwire: Very concerned by reports of #earthquake in #Chile this morning. FCO travel advice has the latest https://t.co/ee9jvUXuXu,Off-topic
'451188465972285440',"Magnitude 7.8 23km S of Iquique, Chile #earthquake http://t.co/TDC4Rn1Aye",on-topic
'451188466663948288',RT @bonjukianpatten: Tsunami evacuations ordered after Chile quake  http://t.co/aCN4Q2PHKg 8.2 on the scale but there ain't a thing as globäó_,Off-topic
'451188466823749632',RT @CKNW: #Tsunami risk to #Hawaii being evaluated after #Chile #Earthquake. Possibility Hawaii could be upgraded to Tsunami watch or alert.,Off-topic
'451188467200831489',RT @infobencana: Chile Earthquake Unleashes Tsunami ... and Sensors Track It http://t.co/Zg29Q36r8L,on-topic
'451188467397963776',Continuing news being released following earthquake in Chile this morning. #popcult391  http://t.co/JaOL6kmlHm,on-topic
'451188468434358273',Caught On Camera: Inside Of A Restautant During A Powerful 8.2 Magnitude Earthquake In Chile!  http://t.co/Iy70L12Vww,Off-topic
'451188469151571969',"""@JonDonnis It astounds me that #PrayForChile is trending worldwide. If you believe in God then you must accept he caused the Earthquake!""",on-topic
'451188471147683840',"Powerful 7.8 earthquake rocks northern Chile, says officials: SANTIAGO, April 3 äóî A powerful earthquake measur... http://t.co/o7wQHq1tyF",Off-topic
'451188472875741184',"Let's All Pray For Chile, Panama, Colombia, Peru and Ecuador #Tsunami #earthquake #TerremotoEnChile http://t.co/zekKcAIzCv",on-topic
'451188473337487360',"Chest to chest , nose to nose palm to palm . We were always just that close",on-topic
'451188475815923713',Keep strong Chile :) #PrayForChile,Off-topic
'451188475966926848',"RT @BBCNewsUS: Chile earthquake video: ""The room was shaking."" http://t.co/h4rSxWd4gH",on-topic
'451188477821198336',"RT @ABC7: 7.4-magnitude #earthquake just struck about 25 miles southwest of Iquique, Chile. No destructive Pacific-wide tsunami expected",Off-topic
'451188483520876544',"RT @NBCNews: RT @b0yle: Experts expected big #earthquake off north Chile, but is this really the Big One? http://t.co/q2mzu8HvaA http://t.cäó_",Off-topic
'451188483663466497',"RT @QuakeReports: earthquake: M 7.4, offshore Tarapaca, Chile http://t.co/IonJLFJgML",on-topic
'451188485420900353',"5.8 earthquake, 74km W of Iquique, Chile. Apr 1 23:46 at epicenter (14m ago, depth 10km). http://t.co/KX2aMJHVue | Details: ...",on-topic
'451188487111180288',@KWCH12NDBrian @nic_macbean  extreme lack of food and WATER is reported in northern Chile after 8.3 earthquake #PrayForChile #help RT please,Off-topic
'451188489317797889',RT @SkyNewsBreak: Chile's President Michelle Bachelet has declared northern Chile a disaster area after #earthquake,Off-topic
'451188492140163073',Viernes. #friends #narguil #drinks @ Jaya Bar http://t.co/6Utzo7kS9T,on-topic
'451188492559597568',"We caused each other a lot of pain, and i meant it a lot of pain. You know what since i realize she will go my smile is hiding and...",on-topic
'451188496775282689',"RT @HaroldItz: CNN is ignoring an 8.3 earthquake in Chile, where millions of lives are affected. Shame on you @CNN. Shame on you. #mh370 #päó_",Off-topic
'451188497399816192',Indonesia Says Could Be Hit by Small Tsunami From Chile Quake http://t.co/VgIufBEbK8,Off-topic
'451188498322968576',RT @weathernetwork: #Tsunami watches and warnings DROPPED for all areas except Chile and Peru.,Off-topic
'451188498511302656',"RT @ABSCBNChannel2: Deadly 8.2 Earthquake Strikes Off Chile Coast, Tsunami Warning Issued.",Off-topic
'451188499040206848',"RT @SMlLlNG: Stay safe everyone in Chile! My prayers are with you, and I hope things get better for you all. #PrayForChile http://t.co/7gwiäó_",on-topic
'451188499073359873',Chile earthquake 2014 - Moment people wating for tsunami - momento terremoto! http://t.co/jIuhwOZm8N,Off-topic
'451188499925204993',"M6.0 - NEAR THE COAST OF TARAPACA, CHILE  Preliminary Earthquake Report Magnitude 6.0 Date-Time  11 Apr 2014... http://t.co/CGSbIbeEId",on-topic
'451188505687760896',My thoughts and prayers are with people in Chile. Stay safe! #prayforChile,on-topic
'451188509089345536',"@CherLloyd follow me princess please i love you , i love you music x",on-topic
'451188510234402817',Chile Earthquake: Forecast #Tsunami Energy Map from NOAA.   Hawaii put on watch status as #Chile quake &amp,on-topic
'451188511836602368',This 8.2 earthquake was nothing that we're use to live Chilean people knows how to act thanks for #PrayForChile but keep calm we're fine ,Off-topic
'451188513128468480',mileys dog dying is getting more attention than the earthquake in chile SmHhshshs,Off-topic
'451188513392709632',RT @luis_mejia2020: @Barker_Richard @coppianocinthya @LissCedeno @kathrynpearreta @JacquelineGaete #PrayforChile #FuerzaChile _ô»_ô»_ô» http://t.äó_,on-topic
'451188515447926785',"#Tsunami warning: Warning cancelled for Chile, Peru, Ecuador, Colombia, Panama, and Costa Rica after 8.2 earthquake http://t.co/joZTEgatv0",on-topic
'451188515960025088',"RT @iLoveYou_Jamich: ""@ilovejamich: #PrayForChile _ô»""",Off-topic
'451188516748156930',Can you hear the horses?  'Cause here they come!!! ä»‚ íì,on-topic
'451188518732431360',Giving my best wishes to those affected in the Chile earthquake,on-topic
'451188523417079808',"Early finite fault model for Iquique quake http://t.co/W52G9pAO9u suggests concentrated patch of slip at 30+ km depth, not much shallow slip",on-topic
'451188523677528064',"RT @MetalFrog: #PrayForChile, because somehow thinking really hard about something helps.",on-topic
'451188525103206402',RT @AlmeendraSwag: @justinbieber Pray for your Chilean Beliebers &lt,on-topic
'451188525728145408',"Pacific Tsunami Warning Center cancels warnings for Chile, Peru after 7.8-magnitude earthquake off Chile",Off-topic
'451188526587985920',"RT @EconomicMayhem: News via Twitter  7.6 aftershock hits same area of northern Chile as Tuesday's äó_ http://t.co/Owwr8lZVHN, see more http:äó_",on-topic
'451188527645351937',Over 300 Female Inmates Flee Chile Prison After Massive Earthquake! http://t.co/G05OQ2cihn,Off-topic
'451188529671180288',RT @BAKeepitSwavey: Just yesterday #PrayForChile was trending now it's not and everyone forgot because yall too worried about mileys dog thäó_,Off-topic
'451188531311165440',"8.2 magnitude earthquake in Chile; Hawaii on alert for tsunami waves.  Now, Magnitude 5.8 off coast of Panama. :) #tabloits #mediaSucks #wth",Off-topic
'451188531529269249',RT @Jc_Guzmann: #HenkilBernardRzb Watch:  Evacuees Return Home After Massive Earthquake in Chile: Six killed in the 8.2 quake ... http://t.äó_,on-topic
'451188536499527680',#Chile: Five dead from earthquake. #BreakingNews,on-topic
'451188536591396864',RT @Nacho_Moreno99: #ChileEarthquake Antofagasta moments  after the earthquake http://t.co/AB1W1QcpRD,on-topic
'451188537057378304',"A major earthquake hits Chile, killing several people and triggering a tsunami watch. Details at 6:00 Sk time with GX94 News.",Off-topic
'451188537707085824',Boston Photojournal: Earthquake off the coast of Chile http://t.co/y5Jmll0cNS,on-topic
'451188540689620992',RT @cnbcSri: BREAKING: Reuters - Chile's emergency office orders preventive evacuation of coastline in Northern Chile following 7.4 magnituäó_,Off-topic
'451188540874174465',RT @jessicalewis58: Hope all the welsh team have landed safely in Ecuador after that earthquake last night à__F #ChileEarthquake,Off-topic
'451188542270488576',Chile Earthquake: Do Bigger Tremors Loom?,on-topic
'451188542916415490',RT @f4izalhassan: Tsunami travel times #PrayForChile http://t.co/H0G0oZ9V7V,Off-topic
'451188546863652866',"RT @TODAYshow: #Chile earthquake: Tsunami fears send 900,000 fleeing coast zone http://t.co/oW7Jb9kNnl",on-topic
'451188547811151872',UPDATE 8-Huge earthquake off Chile coast sparks tsunami - Reuters: The GuardianUPDATE 8-Huge earthquake off Ch... http://t.co/nPcBSwhuFz,Off-topic
'451188551334379521',RT @CBSSF: Seismologists say that massive #earthquake that hit Chile yesterday wasn't 'the big one' http://t.co/NQXRl1zE6m,on-topic
'451188553465466881',Tsunami Advisory (Hawaii): a tsunami advisory continues in effect for the state of hawaii. an earthquake has occ... http://t.co/BYnEfrXMtl,Off-topic
'451188555902377984',"Chile hit by 8.2 magnitude earthquake, five killed - ABC News (Australian Broadcasting Corporation) http://t.co/zXD59mfZj3",Off-topic
'451188558687002624',RT @tyleronemo: Œ_ http://t.co/ubzFiqy6Xb # 600  #Chile #earthquake: #authorities #relieved #at #apparent #low #levels #of #casualties  #Autäó_,Off-topic
'451188565771554816',#Breaking: Local Chilean papers saying that there is a precautionary evacuation after the 7.8 #earthquake strikes on land. #ChileEarthquake,Off-topic
'451188566581084160',Really bad 8.2 magnitude inna lillahi wa inna ilayhi raji 'un #ChileEarthquake,Off-topic
'451188568493285378',Let us #PrayForChile. May Allah give them strength to face this calamity and return back to the straight path. http://t.co/pJhlXri2fQ,on-topic
'451188571735465984',"@thomasaugusto hi thom, if u see this  could you please follow me? it's my dream i'm a biggest redhead, i love u love from Chile! ä»çäìë x392",on-topic
'451188574759555073',"Magnitude 5.1 48km WNW of San Antonio, Chile #iearthquakes via @iEarthquakes http://t.co/sZMoOy7CWp",on-topic
'451188574948696064',RT @weatherchannel: Small #tsunami (0.3 to 1.3 feet) reported at 9 locations in Japan in past hour from Chile quake. Advisory continues. htäó_,Off-topic
'451188575397482497',"RT @AC360: ""people are moving out into the open"" @ShastaCNN on the #ChileEarthquake. #AC360",Off-topic
'451188576114716672',A TSUNAMI WARNING IS IN EFFECT [chile/peru] http://t.co/5f2NWVCJMj,Off-topic
